id,userid,appid,name,model,platform,version,pushid,uuid
461,9126,com.moodle.moodlemobile,Apple,"iPhone10,4",iOS-fcm,15.5,fql_KT9Y4UWYgowBfe1ZIm:APA91bGnlRDRYMMhpuIL6MtLmhQMVqRYplbOb-DsYJNGUEJ5wFVnp6XG19ED1j_Sqs8WZNo1tC8mN8G7h0xhKWSgns9J4KAcPQ2TPGje8kEsTNg1jfx_th2BkxsXA_hZd9R9HGHs16tT,9A663A4A-7AE2-46D5-8949-C522180B2179
462,7983,com.moodle.moodlemobile,Apple,"iPhone10,5",iOS-fcm,16,dE6IHVB9004Xl3HzVTJRvt:APA91bHKU6-pFYfAdM0FGKsnNG2q8SC-Kb_19YbqKsny2V2QtfMryjCUT8sHwZzUZtiXWIGZ1dPqnejawy44gU_RTDiz49FOe79Hsgq-GOJ0pkxg9sHq7iZLRW-dsx1Z6h73VgxfpDjW,052AD994-BC49-465B-BC14-10244148B12A
463,2725,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,fPFHIAj_Z00RuVyjgU3ZFw:APA91bH0kVrPJy3QbBotiZVPJ3LLjn0XqhkI2uIdfQWIvfbgHNy8mKyA_4Uvq0BoDjjMCcnW5vSML3Bp7a75KluE88M0x6DeTRShNu9sUGA0UjoJbjfOqDczpaCiR2hODbBX51iUhWHy,3C8B11C1-DB7F-48B3-A854-FB514CF21117
464,8379,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,16,e6gfpoHaskUcjuQm_GKuoe:APA91bFlSFkLIfo5_mrTII1Nt0iIAUGEWUYyUj76B0br4mawXZxZgG-sk-hPfbGVnqpwIV7Tb7WwtXQc6Wsf78CngleBS0os3nj3QWv0SH68lHSYZvd_P6gmuZmUA9T5wVokoxQVAXSR,50D24A7D-4D7F-4E25-89FB-82ECFBFF8DBA
465,8744,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,fckvYvowEExBhK3dJn3cJw:APA91bEkdx6iWlk_UUvw6WdXcK1H4J4Z1j4wolUzaY2ySS5sonsMrZvGVhn0dbJBDV19_vDUJP1LQFvigB9-mzjv6kUQBimrTfOEmQ4T9F8AnoQ6pnzqB5eE0LCH_aJAQOT7PpuTAKvQ,DAE599ED-F023-4B68-84D4-91EE5FD3EF34
466,7971,com.moodle.moodlemobile,samsung,SM-P615,Android-fcm,12,d03cUSyHJSs:APA91bG6Onar0iH1Q7pD0iZkTmMwMzNoDeKT0zq4c86bwIdh8sOPSUYNEIwX3d19hLJhAj1cc8veIFzWo6oNL_HcCbOBdRkJfGLxln2jN3tgK9UOlEHSMT8PjsYU8UC4-wN5t2XbZkhF,742947b69a9d4d64
467,9174,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,eoB0fg6R6cE:APA91bEOT5LqfGP7D_FmrJZqeaqqrW8JI1sRFe-ykCu5jclTNJI8kDTZ_nwpl72coufjAwxxGltNCC2MkjUdbxsUeIAkTgpnpImYO0-I9_W4JVTHYIGa4vlscbCr2rRZThkin9R0thxC,A80CE0F0-BBE2-48FB-ACEC-F363E7796FF6
468,7897,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,dY5kT4DR905stU3cNanx-L:APA91bF7fBK64V1DFZo7UlSj4g2riAK9tVVo3sLWbzoOzKvCqukE39D-e9tQfiiroQfN7K45-3NLt_fjeD1wpawOtivdbUABBrAwcSu7jWNN7tfg3VZsi1a3ECWUzU0HDMYb1nxBQS6J,C2280744-B007-436C-A345-ED8710D289FB
469,7915,com.moodle.moodlemobile,Apple,"iPad14,2",iOS-fcm,15.6.1,eJhD0M84HkVYggdZQsQPMm:APA91bH4r6_ftG5rFZkcqk84WHlaldyVS7XvqBQd1rgBEHoxT-DcgHPoCkYXlruWcittOxssy_c2FdV2CgHJuUR2uGqHcJKFUzjMYcRp5HdXT2W5FaljH9TAoVPy1AbVSwfrSZVj0_de,EF2B609D-F288-456E-9E57-B86B1A97D4FB
470,4983,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.3.1,fAw89jdlWUHmmwUavZYWDR:APA91bHGo1FTNa3sMJLk_ugd8piQsYuSwKTyt07K2CPOLCUVQdRxU3lHnGQx7ZwJZoQaXYC-aCq_UNxe3a6N7EMd4AoH2mOwYyZjA5gdkcS3NKwHqJX85RT7DBqCHOoxlFw3wkZltqes,F098BF72-9CBF-40BE-90F0-21B369C80610
471,9466,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,dSlWk5x9i04_pKgyYGd5vH:APA91bEgu3-dmrwXtlaaiL9_O0jV2_gI-Bb7Nu6As5WiSKhW1b2UAqLK_tOKBbz8xiHJQej39BVDl9s4LIydOFZWo5UMIRPgSEYYZ-BgSDnDEom4ThdlddIjtZm1OLAT7tRJFdhhtiMt,7F49815E-1140-407D-A701-D53DC7E51008
472,7693,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.4.1,cJ6A6ScTUkddtz-RHdDRlz:APA91bHhzfLWUZYkotOjnWfTAtUIAIxJzBB-V3xv0e7tIWU1ZPhAl0YFFv5J5zNAprIg1hp4EVbS1GKINGUDIYaqp0oh3oioc8sjXW8arK0Xjs4GpczvfYkOCbQlS1gUm04MiO64djZw,425333B4-3C12-4D4A-935B-891499FDFE1B
473,9471,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,dspUeMoqEkXCiC95VXbIYC:APA91bGOAdBweLQO-ekcY2onPr7lYUaH2dO5TLXwed_w1xNRhN0IsfafxipxnH2QlO99Mm9Gsz0TutFL-uqvemESPQRvPMWusjia6hQEBWdtcsQq-ID1SGD0OTfrcn6Ex9jU2BhHCmnC,DE4BB8AC-3DDC-4ED3-AC36-8FFFE108044F
474,6427,com.moodle.moodlemobile,Xiaomi,Redmi Note 9S,Android-fcm,12,dVIhpQyAFks:APA91bGSRLIAr9qvVdFWb4JUqK3IU4FnkWVEMvaJqUDIm8DEjhfdaaRKsXzcsSJQQNXMheB01gRrfqg5SZSI31RD-tu0au4U_Th5l8_ePU0IdPO2zlAKNKflyDAtgPHUIoOoxgh-DI35,00fe5771fdb5d4f2
475,6747,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,13.6.1,ecoBI9iIT0GMuetSEnBT0i:APA91bFqSaiJL91x-vn-syagQkJA-x-ebb--NDBCsgm_h-OIVxQosV_7UyM1o3BwgMfRSQUpHsTs14cEf536u1658Qivjge3YIcuv0ZhYG5s2FZFm4So_Xep9-QX9Jh53IHhv-EERDrN,3FF4CED6-43A2-452A-979E-D8FE49B0270A
476,8599,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.7,fEKOw3YivE80vZiLCvLkWh:APA91bHF8eeDq64QHDttfcZ0-Jdf-0g-t7Ee0LcSNRDiwam2NqEiAWuHHu__5HD-zg20KxmIZ6pJ8RM-pR3WvbAwoMQ9wauZeTCStOfDPnJks39_50XIVd26QmZ95lu_E6SPG8pNdIIS,49DC7CBC-AAAB-404F-873C-F8C2AF7A16F3
477,9017,com.moodle.moodlemobile,Apple,"iPad4,4",iOS-fcm,12.5.5,cn2wFFI9oE-Osf16J7Cr8E:APA91bGrkXJ-vtBE-JpsIkaI3DVd5wH5ZM1fHhqf6ugOKeZhrnlOcg2QCpDQCjTqCr7_RWnv8t-rzs2WW-EF3wquD9eQUusgldR6WgtzkSuKzJaVBseIWfIoM-0uVXEY__t0H-A1ZEn2,577190A1-7DC1-44AC-A460-52D9DC02C2B0
478,1245,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16,d8Xg1w5fQUJZl8SpeDBDRc:APA91bERURiNwSS-2gYLh2L7-mccAP0MSn1eBQ5VUw5-uGv-424QjN9g0xaK4pKJ_QD76f8nCQulAQHrM_fpnbh1YW8DEU4qN0F8DdCSed_smQMCrh9uduatD0J2QZ0_3V3GI8by6hpO,9530FB9C-B6A8-4060-B324-E408EA4212DA
481,7755,com.moodle.moodlemobile,samsung,SM-A037F,Android-fcm,12,eqw4DmRh9Ug:APA91bE7pKj2p6IPudp1qaXYFj1YowYsAMqRrQJqOe4Qj3msfWj0IyHDhc0VOb-ihmRMgDUFB0WNlqSgPCAjYMDqD08ddpgOeZRRBqxpOXHXH3zI8ctJu9bNtZi5tQCYg7376XuF7tdI,715ae1135dde5aa6
482,8744,com.openlms.openlmsmobile,Apple,"iPad12,1",iOS-fcm,15.6.1,ds5wCd8FzR0:APA91bGXzDsBQptjEjioHr8M2OAgn1vmkhofw9ZSA2qBfisy9jEtz1jjuSMPTkpOLbCblSdDc40kJQUbx8S5XLvA7YWssS18Qn4vqeECF5RJXH4Zdx6AYKL0JVqHAf3emXlpoYQtZQpv,BF5E967F-133E-4470-9123-FCAFE2DA46F6
483,9189,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16,e2W8vxa_QKQ:APA91bHsQwwL2RA-P8JdBgoAf7rlcOFUezH1YOihwVcSVrItFTUNzoxztgRZ8gCyKqz6Z-psZ2EvqbzR5LZVKxCkO18FcYAgrj09OEXOpXg4SWQ0xqZoZLcghz9Ok_MdrQlhR3oVqSXY,E3AE7046-DB1A-4917-9421-66D2A8A1C67F
484,9172,com.fnb.lms,OPPO,CPH2083,Android-fcm,9,c3JazPWBPXQ:APA91bGXXAtNuo1vzE0v2HrhqKuQsxVyIBUXh6hTNJa4QfHVS3DZhG_F_GgWKUffLqFVVxm-9IAu04tIzEx93FRfts7D9oL4qjxjoM0DQ7swJXzxtiBvbQzttexVHdftwboZRvJD_TT_,b8ed6ed18948fd4e
485,8066,com.moodle.moodlemobile,Apple,"iPhone10,5",iOS-fcm,16,f0Jxn3-Xk0tHvixfcywkiz:APA91bHcmwDttjdWhUHg-dSVl9eOUf7tZvLcQG4nabHwFA3i_DsqqZzMFme5Rok1k8K1WVidCZecjnfErQ0Vo6mBki8fBDebpoRcTaG_kRLAaOVSjm9wx4fjNzFKFQ4mmUjvHDDMYx8T,54BE04FB-A397-4B98-8204-98C8294A0628
486,7762,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,14.4,dq6KDQkMbkOAjBo1yp--3h:APA91bE_uv74z_mkv8_zvynuKrrQShm_54fvC4otRL4Wb5V30j3jWOM2lkZhYT_7n4gw7qU4z9QYD2JfmSCBL1QxoJk6bGIPhl--0vDKuiz0jk9L73UXagq7a5USY_uVbesom1fgVNZG,DF2E95A8-43B1-44DD-90A1-3304C5CDC489
487,7854,com.moodle.moodlemobile,samsung,SM-P610,Android-fcm,12,cvyQaZ2lsRY:APA91bEXFyHHM2FxbYM7mPEWgHDST7tgLRkd8TCdMlQhdQWeG67YAhcHVf_kI9Pq6uGQ05p8HNYQsejAyRm0g2e_e5BpPmbmQhCvUGDgNXyi-BtRJHuQIhiCKyinfVa6FzHq1Rd_tZkH,050a4d86e7b058f6
488,7843,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,fdI4qFtcj0jLuQ7hXIO0-F:APA91bHKmYLWA_F2cU55joIOpGQ2c6QnyKdPFtjecP9Atp8GORmRYjYDNEvsCvm-cMkOZ3C_8FMiTN59Cp9ZhKo3Xb7-UpL0ecIi7lWK8eeZsArNtWB8ps2MAeJwG4N7kWUllEyh2dzq,54F93B6B-5D3B-42CC-99E2-8DD934B3B638
490,8685,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,16,eUgnq_Z7_0LUrRjmNTow6Z:APA91bHmYilgOAl3CfarIvSGCMRb-6fP4UUD8qB072njGeN9Hyj7Vc_NDIrjGQjDvz1UBa7JnGoUo0vSnNCPs3BFT0RKNGN5LIs6iH5-Hzqya6L7C0yDek4B5vIQdqIToj9rbyCrfjdR,EB082E01-E630-4EDE-A6BD-9C7A6FAB18BC
491,7147,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.5,c3N7d9x0NUIwiB_8v1ZEHV:APA91bGxp-Azwf_1xOorDvG8PVBVMHR6JrGp9vbjuXqUCgK9EptjCIEModZ_Iu72lb9aIbmVSGVPIk_-i7Z8v3XaLn7sDAOir7KZi-eOO6VS_1vrdtq28gTNJXAfst24LE2OOe37D0e2,6AFFDCD5-B2D0-4ADD-9B14-0206CB1C4036
492,8166,com.moodle.moodlemobile,Apple,"iPhone7,2",iOS-fcm,12.4.9,ePZB9g1Lr0FKmpc_vgiic0:APA91bHK9FcaFfFzOqh4wXEltavn4XXDQ0SI5Bc4ArkafAsI-p6883G7lbY7vhbb0WuMDv0kanzHtFB1G666L73iEoho8fM6np2iu81nO3ToeQwJVDz4gbk0kNgkexWX4LeJ89zSPJ8-,A4284A77-D02A-4633-B69F-68CCFE1E22FA
493,8006,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.4,dySEdT6W-UGUg4v_f1vCLU:APA91bEIrCxVaHEn6J3IBNMgS26DasOjhwVnov_LB_NQ044JmQ-udBYXscEio9QFven_Zlh9DKXjBrQV_KVBfucLEQ9G1PBleoibKpM1tn_XqkWpMTfFlQTtKzXtgwobDn_zc3aoXo6b,452C41AD-724C-40BA-9506-0BF17FFEB791
494,2479,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.7,cvWMI0yfMEqFta9_zjVyBg:APA91bFxhK6JZqrunsdnBKJpnUxidYsxkihrMGYB74i8zuEgLy0U7W1OfHv8BmGcZnuNwg_CBOzYctBUlxb3KZaL1UCLBFb2IJD5vnMmXarkHLwlGBQu6tUXjpdALbizSeljdYqTTlKH,A0762503-15C8-40FB-8243-4516C9272E5D
495,7038,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.6,eqJ1k_C6vEUVnv73eZAt4V:APA91bE_Q2940zb3zvbiLBpE6r5_03aGf8SPqFksW3rwkbuRDLahroIgbvkcUAhtgVH57CYjx0iWm_2kvA6H9t5c1GK5_2aXQtx03eMZa5cNHot2fTqLkBrz0zADGGTV-Rh9PkOVLuMz,C88F8E4D-3AD6-4931-BA59-26CB8A58B7CC
496,5556,com.moodle.moodlemobile,Xiaomi,Redmi Note 8 Pro,Android-fcm,11,d6fpM9c9rUE:APA91bFlUsMQjS7pgYFIvD63w8gcRNi-Tjy3VqHngjzoVqEkBIc6OmQCmH8IX2yHdr4mWPY6JBuGLJYa58vnC_sLQ3e4r1xmLMTsF-nHFp3RQu32YCInOCEly-paWYn6P1D4lplDskgU,dbe1f73ee143391c
497,8019,com.moodle.moodlemobile,Apple,"iPad11,3",iOS-fcm,15.6,e2CDAViP2kN9opA1vP1zKU:APA91bEoCszFoyJZPZWgbeCfzuPoC3wl0FwZ-MiIlFfpTkQIRvK7kUfM8nH6wbWGxSh0z4a1yp7e0oz__DuLpL4-pXUvpt0G4KfgdIpJ_XEWyDINTHZKm60vQ-PJ7DtesQDoAY2SazsL,30C67C7D-7CA1-48A8-B934-7C25198252E6
498,7822,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,16,eEuFkBBxtUhVkq3E7R2gbs:APA91bGUD_gv1rSFQaJr-mNqN-iEUOFBS3eWVuAyEHiiWLDZa1DHS4sVJPKAPcxj7IfSoZyd_uJzlkYQvcof7efey12blSdkTQukaUI3bQcXNiyNKsQ-HoyRxvRv-9d-4xG6NENKdjiK,3F5187D9-504F-4B5E-9BF6-83E487AC1278
499,7993,com.moodle.moodlemobile,Apple,"iPad7,5",iOS-fcm,15.7,e48zn78yWEbYrfKN-5cn9J:APA91bHCVw1WwoGL6KXtV6vzWmk910kxIaq985zes7hZtENP2V43p69VXd_PxSvXHGoPpSuxfXLHxUeziHWv0ukQdm26nUb5qXXvHpAsoCaFDXp4YQ2wZe-Np9htkfqHoBck5VEIKr2k,41C13CA2-7BEF-41F2-BD4B-EBF3230C02E1
500,8151,com.moodle.moodlemobile,Apple,"iPhone12,8",iOS-fcm,16,cd_Jt8JA1kD4tWbDenfBma:APA91bHme2WMPR3JClYFDocBDOLGuXpfz1E2D_ZJuVZCLdAPRLir8spuJghIiIjWcndZaeDNFyTFca8PczF_FGlyGowJeDcW6-68CUh1Ne2XQHbsULP6vrYNavca-122fdq1zENPxKKi,4FD5A493-7FB0-4003-AE9C-D212BEC5A7AC
501,7875,com.moodle.moodlemobile,Apple,"iPad13,16",iOS-fcm,15.6.1,dE9X4-yVUkDIviRRc_KhXI:APA91bEPPiAxfz7w_G_gQfnhy23_PtyfNmqyOq4M_VcNyAhWDP2i_ynUU1p0OYrYfN4T2itDqm1iFgbYuB1HSVkW1NR6W3_rdupuwn5BXTdJQW1CswwGSX1MSU9mDeRUrg5TLZxTev6d,D7CD74C2-E558-499D-B8B7-03CFCD8E2E82
502,7779,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16.0.2,cwsSl-Mgbk7Ao5FdzuvFlb:APA91bEi224el1bMimvDYnEQ4BxwLLGy-YDTBVpQt71n1Dturap8WKhnBd-x7KCFTCV16W40oGfxBjWUdbUj7kM4jU8P6XG695YJkfk_hGHbffhVbOvwaqlsyI8eZe92adr-95thRldP,00A1D761-0203-492B-8A6B-290701A9AE3C
503,6106,com.moodle.moodlemobile,Xiaomi,21051182G,Android-fcm,11,eMB8RNFRdmU:APA91bE4NjElRDHbQY8DcsjG36BOOPewCl31PUYaB6wq-kwBMRrYnl1eEEeQWaptxQc-WP5O-VUEBJWQNvg9agfvFWyLTD8Mn2C3NUfPrDq0ZT6P8JMRu9Ew_Jha-tvu9o-0O6duFzR4,2895a95a16527283
504,8315,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.5,evtDCTvcHE0Duu_1fG1D8y:APA91bGg-qwK0hV4iwA4qx35ffcfuAgjCLKWEnpDHSmsD19E_dVXovDybAtsgKmMcFBJsUrL2-i-6sLpgphme-GSLLGvPeuf9NJwHfsJ3kaS8U3-1VQun4hFBMV8H_fwjDCpDGeCqoxe,B857ADA2-4FCF-4F2E-A34D-10DD54FF4F09
505,8905,com.moodle.moodlemobile,Apple,"iPhone14,2",iOS-fcm,16,dyI2sQKFckY6hysIfuuz3k:APA91bFGkD14W1zK1WqTCosQGfQCCc2QhwFgSnI2zvA8Vu_1WrVNzP5YxUcRJtr70FYvo2lccxqlpOtgGqOb-gL30jbF_xOlC1ND0hlRHFNCQVQA1-0SskJbsxie2GdCboaECJKIbRCj,0C23B5AE-0591-4DD3-93FC-0F939981B270
506,7801,com.moodle.moodlemobile,INFINIX MOBILITY LIMITED,Infinix X688B,Android-fcm,11,dRoLKMFSaT8:APA91bELZIQkqek-vi_LcQWaGW7av3MgRjJb97kvJA2UBLBxp7OveVJsfAA_DVlLZGXU1ykDGoIGRecdWtXqtzZS2a4FzkpKBDH06rlfFBGSSjqIHoLYwNfiYYjzMqEQXAwFkr_wOlS4,736ca482163f1592
507,3990,com.moodle.moodlemobile,OPPO,CPH1823,Android-fcm,10,ezZJ-CSi7q0:APA91bF08DRuIqP6CRYJzJXMG3SDDtb7-mQIaTYmXLaTniNejsn8xDlK1M10Wn2qxM7rFAUSf2XurQcfhV0g5Jfbbz2a6Ttj6UldAqmCR71lrBqxmEisPyx2oYWCP12VR6jTigQ5Ze6V,808c1eb3c1b2625f
508,3990,com.moodle.moodlemobile,Apple,"iPad11,7",iOS-fcm,15.5,eOkxdMAZ-0t-pHk3OmfU5L:APA91bHZEj97dbBF20eOCl0te32OmdtBnxbhUheDFDGI5yPx85ENzRZUBAqRrbrT-DxI-EKr6iMGsVrULC6Dq4mQ0VTotI6mIARq583bjhvhlsvKNXPCFsMyrAWYgmSQWKaT67tk2nkN,92270A98-2C19-4308-ABF6-10D1B24F9BCC
509,7813,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.4.1,dI_tA3CWgEIDu4-WfnjbxZ:APA91bHIMils7XW9BxK-9VpqGWfkdkTHzxgDemho-F3lWRJ3-48seoSxkHy9BcjSVdX2jVpD7ANycgkywELW7ZkvO9c8N4gB5HYOHvyTk-eG6EpmoqB8QqiTwlgW8Sd63ECcTnXB3f6n,040E0930-CB8B-438E-BC0D-FF17E2767CDD
510,7896,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,16,eOygu8CtIEYpqUfKoDhhyr:APA91bFfYMaZn2nOE9IqyKj3NWWXF-rBIU3bsvBLI8ddkn9mwGgbyyDhrbM783rXn-jjJnEx30cLCCjeX0qpvqt1uFEM4PuyxDTnN_05jhdGr7dA90n8erVKHUGaYFoBMfBNDdCRGNZm,0E4020F8-2EA8-4114-B42E-2258ED42D3C4
511,1089,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,15.1,ewD-f1ggKkVqticnTcxpzb:APA91bHDzxRjkGGO9fu7Vz_F1F1mHjwUMJudo76L0Rzor2HqOfuX78WwbpMdSBT9-XFtjBid03rCFwCOe7oLPB0Rv94S1k-CpzF1XSf8yt975d1LEr_swjR5jRMpxTg6Ot2d1JVbDLnA,2BD3252A-F03F-461F-A07F-75120CDB6828
512,7951,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.6,eAA4RN-nRktSpJjYDt7fXF:APA91bFb57j8FVhQ_9sMaddiBaeDDttFNkQEiLslspa9HoG-zmXQd5TWGShsH6n4_wPUVRVEELQwWmJX14fGpM5GXXhW_H4toUFo5w1f5vMCIaLKpaCjxXDRVCgdnKQnX_E_MOw__mQQ,48C24353-D095-411E-94B5-3C8906A22A38
513,7921,com.moodle.moodlemobile,vivo,vivo 1804,Android-fcm,10,e4gkqyA8qO0:APA91bFoSMTh4VgAIW359T2ervZy1FvvpxIR_q0_PmFUTLKQKwtIVPbc7Y09XRYqiHfE7U45XUGAygPLi7wpumDqL8WxDcxcEB6YAN1bJ2fOouL96ZrTkPUmGefLx1N4A66VkKkR2c3_,c8f98d69cc6e5ed1
514,7038,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.6,eBuTv6-a1UVKvn806-WT4R:APA91bHkvtBnNq3GpSZqWYMWlAcV8jCPw3TMNO7SyH_iWXMUtVm54etBTgwkSGEcFu9PPiBkY4rLzYOP3Mw6qo1bwhF1qGQaGkCw5k4WZI60smQ3D__iD8ESfIvtUx94CbUB2fH4D0U1,0F3CE939-F58B-4B2C-A16C-434CDCA154EA
515,8317,com.moodle.moodlemobile,Xiaomi,2109119DG,Android-fcm,12,cCI5igD2KQ4:APA91bH8in5euSswG3kjmAvWaLYoTETpYq863bRoTjy-ZC1plHLnKLL137qlpqshBFfwH8X5meCJg7zOmTC8de631tw4qV_KI_nfjMDWmJtAeIPnFSMhywJ11_58MYINhBMusiCD9fo0,15b0ca576015ff57
516,8158,com.moodle.moodlemobile,Xiaomi,21051182G,Android-fcm,11,ebFrm9onCns:APA91bEukiCzx0CBYs5lf8RnTbAq4sD77j_Ztm__nyXH0s2uEVGwxq50L5_X2Zda0a9OVHA_c9Ea-Bs6lcaiwrsjW4qBgeKmodGjCRa8cHFrCV3qGv-rNUTfr39R0eQ7_QqPVzMFnv4v,425078d53850b4b7
517,6592,com.moodle.moodlemobile,Apple,"iPhone9,4",iOS-fcm,15.5,d8tIXuEEmkIYvYWe2fnVCG:APA91bF5gFAblBiHILa0j6c__pfWWkfNkhcJWDXvYoIxEaOJ43F_2xq33Dc5sAfHtPG1bz9OjkVwBNT_UMrNQLaWqTlPyC_bzlm9le3cSzcI9A1sm6KynZ3aT36L9KiMuw3KKQPZjO1F,422FE01D-42CD-4471-9604-916E2383B835
518,7780,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,fQ0N6e9XX0EjgHSbvCZtRm:APA91bHc-_F9LWRo0vwussAvgV4yfJqzbJ6kmvxZ4JH4Xx5xP3-WgJWFOzqWboIaFAt_vI5ll34MXQzpBPeF1ImFkeDrqbnwxIRxLeejl8E_btoTpiscFTCrPcpjp0E7vbriMJQNDL21,21EDC1F7-1F48-4CC5-99D2-C945AC30DED9
519,8006,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.4,eZTmKUbCEUdOpmyPyEEnXq:APA91bGpKeK_e1jufGly-FcWI6MREHzHgN8K31WjI8faC7lVc0I5IRwP2wQ0PeD6MVQOQ0KtAx7os1yXXGZ0K3lRkMTDyjBAHzjX5dtSEF_-sBPb7KRuWhACo3T46tQryGsiZ1Ue-vt0,A82FE16D-DC3A-4E7E-8243-63888365AAB0
520,8777,com.moodle.moodlemobile,Xiaomi,M2003J15SC,Android-fcm,11,eUenv-gXF0g:APA91bHOKIQBUX0APo_zkz6ssTNiAMWjBCo--ByioJJIlORK_zz9lYN6BkFeakNCDfdvUlOqaEeSf8az6sZ9VI7o290vLAwgBZpcKhQsMIERsMurIA_fJm9Q4c1JXljgQIcSqXVQyovg,3ad37a0a0af6ba04
521,1117,com.moodle.moodlemobile,Apple,"iPhone14,2",iOS-fcm,16,e6Y5FmeZTEGurHPss4PZhL:APA91bE6eeHghU9sXJZb8q3znVBHhCbWv57MBK8akmllpH3FzXAkjfev6ZNYJ39_Z0zUPaEdF_2kK8xvy-nn7vdDoqEJeKHEoQKzPuOO0pEyQjQsCB3tmPzkp-o5uW_4dUGk2PmWfR9_,63E5ED74-CF2E-4BEC-A39F-7FB37E7463CC
522,8199,com.moodle.moodlemobile,samsung,SM-A115F,Android-fcm,11,f90hQ-kOLys:APA91bEm1yTihDE4C6vMGa4yT-Pf9kSHQ0Li44yP0kBZ6SyRLvJtQxvU1_aWtvuRjYjrBtaXjarla1HLT2bHJUqjei5Pa6dUCnq-PZOnImfKkkl9w61DGhKFmUf4wB2dyon-_TFkI3sO,f792d80f0f1f8006
523,6110,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6.1,eUbqhirz9Us2nv9aArMpvl:APA91bHrmVuWS30ojVeaH3hdp3-zfzHapI0QQcQVxqf2SOZJOFNk8F1L8Jvxq3ULr3_jtsjRr_1fY_hQaqfkzXQETIg0GMHMwbfVkTS_HP_cycfMd75V-V1aioHGe74damhVO01zDnBW,BA3329B4-314E-4F1C-96D9-96BE6FCC7287
524,5798,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,fQrC-0K0XEBzs0xo0PMUt3:APA91bF_ushONnNVav4QW1ltehGwW_qqpUQKw_fRSUi7Nc_fqWcIuMa9EF5c_FjpiNbueAfoS8jM2u-FGb3Kk_dxYSNI6ZVEPbZNivG-5dzuSV7XkBI-k-d8bKYv40Y1zdZ6DETX1VQ2,4561CC55-F3AA-49D2-9DF6-A617BBBB836C
525,7073,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.5,fqBNMfrbiED0qG3sk4-iQW:APA91bEKDUOwnyNj-OF2M0u9827fWvbhfJUENMFsVIKUXlixV6VQr1s2LRVIwc3grHdu6O8P2oHn92xIcESUFOsBWA1sgEiG0p0kfpNDRQAJCsTKAypesP5rTMXtqwYnjtiDEdUIhUaa,8096720D-FB07-4B73-9192-637A3BDC96A2
526,6415,com.moodle.moodlemobile,INFINIX MOBILITY LIMITED,Infinix X688B,Android-fcm,11,fxOFB5zjl5o:APA91bGCtPi3ARcLDwsBq_WjlGJ7Rezb7NSalSC475c47pgWoP1amr-zbwe7d2exvGd-6lcq6ykeRrEkRV_0o12etjJckrd1SQ2hBASDS6OH2x7A7IYI7FI6PLKE6QFDj_q_4QCARISL,3b6fe0b341feb1e7
527,7879,com.moodle.moodlemobile,samsung,SM-A226B,Android-fcm,12,cx1MzR442Tc:APA91bHEsjklk4VhEvMq8pC6Mf6ojt5p7J5foxVIM45SD31x8_PPaKh7KyjnDIJeXMxV1ZRLnh7Wvg7l9EbS2eNsgldP3q7QkITkvn7nhIfaytlWmqxohFf5Y1qHfpb9o--YPV1WbB6c,9bb4ea6db913d360
